Stream,Lab_log,Site_code,Month,Day,Year,Number_of_collections,Fraction_Size,Class_order,Family,Subfamily_tribe,Genus,Species,Tally,Sample_density,Large_rare,Unique,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Ameletidae,,Ameletus,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Heptageniidae,,Rhithrogena,,58,232,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Leptophlebiidae,,Paraleptophlebia,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Ephemerellidae,,,,1,4,N,Y,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Heptageniidae,,Epeorus,,63,252,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Ephemerellidae,,Ephemerella,excrucians group,33,132,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Leptohyphidae,,Tricorythodes,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Plecoptera,Peltoperlidae,,Yoraperla,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Plecoptera,Capniidae,,,,10,40,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Plecoptera,Perlidae,,Calineuria,californica,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Plecoptera,Perlodidae,,,,17,68,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Plecoptera,Nemouridae,,Zapada,oregonensis group,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Plecoptera,Chloroperlidae,,Sweltsa,,6,24,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Rhyacophilidae,,Rhyacophila,brunnea_vemna group,3,12,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Hydropsychidae,,Cheumatopsyche,,4,16,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Hydropsychidae,,Hydropsyche,,26,104,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Calamoceratidae,,Heteroplectron,californicum,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Hydroptilidae,,Hydroptila,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Rhyacophilidae,,Rhyacophila,betteni group,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Glossosomatidae,,Glossosoma,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Brachycentridae,,Micrasema,,20,80,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Lepidostomatidae,,Lepidostoma,canthum_pluviale group,29,116,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Lepidostomatidae,,Lepidostoma,unicolor group,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Megaloptera,Corydalidae,,Orohermes,crepusculus,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Odonata,Coenagrionidae,,Argia,,9,36,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Ephemeroptera,Ephemerellidae,,Caudatella,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Psephenidae,,Eubrianax,edwardsii,5,20,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Odonata,Cordulegasteridae,,Cordulegaster,dorsalis,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Psephenidae,,Psephenus,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trichoptera,Polycentropidae,,Polycentropus,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Elmidae,,Zaitzevia,,29,116,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Elmidae,,Ordobrevia,nubifera,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Elmidae,,Optioservus,,46,184,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Elmidae,,Ampumixis,dispar,12,48,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Coleoptera,Elmidae,,Atractelmis,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Simuliidae,,Simulium,,34,136,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Tipulidae,,Antocha,,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Psychodidae,,Maruina,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Empididae,,Hemerodromia,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Empididae,,Roederoides_Wiedemannia,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Tipulidae,,Dicranota,,1,4,Y,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Opisthopora,Lumbricidae,,,,1,4,Y,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Odonata,Gomphidae,,Octogomphus,specularis,1,4,Y,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trombidiformes,Hygrobatidae,,Hygrobates,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trombidiformes,Sperchonidae,,Sperchon,,7,28,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trombidiformes,Sperchontidae,,Sperchonopsis,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trombidiformes,Lebertiidae,,Lebertia,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Trombidiformes,Torrenticolidae,,Torrenticola,,3,12,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,,,5,20,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Brillia,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Corynoneura,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,8,32,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,,2,8,N,Y,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,claripennis group,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Nanocladius,,3,12,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Parakiefferiella,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Synorthocladius,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,bavarica group,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Microtendipes,rydalensis group,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Pagastiella,,1,4,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,5,20,N,N,,,,,,,,,,,,,,,,,,,,
Oregon Creek,25222,OC,10,23,2022,11,0.25,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,2,8,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Oligochaeta,Oligochaeta,,,,129,129,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Ostracoda,Ostracoda,,,,0,0,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,7,7,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Ephemeroptera,Baetidae,,Baetis,,1,1,N,Y,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Ephemeroptera,Heptageniidae,,Rhithrogena,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Trichoptera,Rhyacophilidae,,Rhyacophila,coloradensis,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Plecoptera,Perlidae,,Calineuria,californica,3,3,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Plecoptera,Chloroperlidae,,Sweltsa,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Trichoptera,Hydropsychidae,,Hydropsyche,,3,3,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Trichoptera,Brachycentridae,,Micrasema,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Coleoptera,Psephenidae,,Psephenus,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Coleoptera,Elmidae,,Optioservus,,4,4,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Simuliidae,,Simulium,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Empididae,,Neoplasta,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Gastropoda,Physidae,,Physa,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Trombidiformes,Torrenticolidae,,Torrenticola,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Tanypodinae,,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,4,4,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Diamesinae,Potthastia,gaedii group,9,9,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Diamesinae,Potthastia,longimana group,2,2,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,,,13,13,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Corynoneura,,3,3,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,7,7,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,66,66,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,,5,5,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,brehmi group,2,2,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,claripennis group,7,7,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Eukiefferiella,devonica group,7,7,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Nanocladius,,2,2,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Parakiefferiella,,2,2,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Psectrocladius,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Rheocricotopus,,2,2,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Tvetenia,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Orthocladiinae,Tvetenia,bavarica group,33,33,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Chironomini,Microtendipes,rydalensis group,1,1,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,4,4,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Tanytarsini,,,6,6,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Tanytarsini,Micropsectra,,5,5,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Tanytarsini,Paratanytarsus,,22,22,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,15,15,N,N,,,,,,,,,,,,,,,,,,,,
Bear River,22959,BR 2,6,9,2021,11,1,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,4,4,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Oligochaeta,Oligochaeta,,,,111,888,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Ostracoda,Ostracoda,,,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Ephemeroptera,Leptohyphidae,,Tricorythodes,,184,1472,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Ephemeroptera,Baetidae,,Diphetor,hageni,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Ephemeroptera,Baetidae,,Anafroptilum_Procloeon,,15,120,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Ephemeroptera,Ephemerellidae,,Attenella,soquele,9,72,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Plecoptera,Perlidae,,Calineuria,californica,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trichoptera,Hydropsychidae,,Hydropsyche,,8,64,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trichoptera,Hydroptilidae,,Hydroptila,,9,72,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trichoptera,Helicopsychidae,,Helicopsyche,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trichoptera,Odontoceridae,,Marilia,,4,32,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trichoptera,Leptoceridae,,Mystacides,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Coleoptera,Elmidae,,Optioservus,,25,200,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Coleoptera,Elmidae,,Zaitzevia,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Coleoptera,Elmidae,,Narpus,concolor,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Megaloptera,Sialidae,,Sialis,,6,48,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Coleoptera,Elmidae,,Ordobrevia,nubifera,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Tipulidae,,Antocha,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Ceratopogonidae,Ceratopogoninae,,,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Ceratopogonidae,,Dasyhelea,,17,136,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Empididae,,Roederoides_Wiedemannia,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Coleoptera,Elmidae,,,,1,8,N,Y,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trombidiformes,Lebertiidae,,Lebertia,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Arachnida,Aturidae,,Aturus,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trombidiformes,Torrenticolidae,,Monatractides,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trombidiformes,Torrenticolidae,,Torrenticola,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trombidiformes,Hygrobatidae,,Atractides,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Trombidiformes,Hydrodromidae,,Hydrodroma,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Tanypodinae,,,14,112,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Tanypodinae,Alotanypus,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Tanypodinae,Pentaneura,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Tanypodinae,Thienemannimyia group,,9,72,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Tanypodinae,Zavrelimyia,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Diamesinae,Potthastia,gaedii group,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Diamesinae,Potthastia,longimana group,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,,,11,88,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Cricotopus,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Cricotopus,bicinctus group,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Cricotopus_Orthocladius,,39,312,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Heterotrissocladius,marcidus group,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Orthocladius,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Parakiefferiella,,7,56,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Orthocladiinae,Thienemanniella,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,,,16,128,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Dicrotendipes,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Microtendipes,pedellus group,20,160,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Phaenopsectra,,69,552,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Polypedilum,,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Chironomini,Pseudochironomus,,32,256,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Rheotanytarsus,,3,24,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Stempellinella,,18,144,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,22325,BR 3,6,9,2021,11,0.125,Diptera,Chironomidae,Chironominae Tanytarsini,Tanytarsus,,188,1504,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,24494,BR 3,10,18,2021,11,0.125,Oligochaeta,Oligochaeta,,,,208,1664,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,24494,BR 3,10,18,2021,11,0.125,Ostracoda,Ostracoda,,,,6,48,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,24494,BR 3,10,18,2021,11,0.125,Ephemeroptera,Leptohyphidae,,Tricorythodes,,450,3600,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,24494,BR 3,10,18,2021,11,0.125,Ephemeroptera,Baetidae,,Baetis,tricaudatus complex,2,16,N,N,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,24494,BR 3,10,18,2021,11,0.125,Ephemeroptera,Baetidae,,Baetis,piscatoris complex,3,24,N,Y,,,,,,,,,,,,,,,,,,,,
Steephollow Creek,24494,BR 3,10,18,2021,11,0.125,Ephemeroptera,Baetidae,,Anafroptilum_Procloeon,,1,8,N,N,,,,,,,,,,,,,,,,,,,,
